,text
546261,0.7351
546266,-0.9079
546270,0.0
546272,0.2942
546274,-0.8885
546276,0.0
546277,0.0
546278,0.0
546280,0.6634
546283,0.8639
546285,-0.3612
546286,0.5171
546294,-0.8294
546297,0.0
546298,0.212
546299,-0.296
546300,0.5949
546307,0.2263
546308,0.9892
546313,0.296
546315,0.991
546320,0.7506
546328,0.9081
546329,0.9123
546330,-0.9371
546334,0.0
546337,0.508
546340,0.944
546343,0.6808
546346,0.7275
546347,0.4922
546348,-0.343
546349,0.0
546352,0.9186
546353,-0.5106
546354,0.9565
546355,0.7321
546356,0.0
546359,0.6808
546362,-0.0
546364,0.9846
546365,0.0
546374,-0.4348
546376,0.9928
546383,-0.4042
546385,-0.0772
546390,0.8368
546391,-0.5879
546393,-0.3313
546395,0.6597
546396,0.556
546399,-0.6199
546400,-0.0772
546401,-0.7096
546406,0.0
546409,0.9153
546412,-0.7845
546414,-0.0772
546415,-0.2228
546419,0.8534
546420,0.8896
546421,0.0
546426,0.0
546429,-0.689
546434,-0.0516
546437,-0.4019
546438,0.2665
546439,-0.7592
546452,-0.7695
546454,0.9009
546463,0.6966
546464,0.8485
546472,-0.5719
546476,0.7096
546477,0.0
546479,0.4199
546482,0.6249
546484,-0.6872
546489,0.296
546496,0.9545
546498,-0.2263
546500,0.925
546503,0.0
546504,0.8901
546508,0.6249
546509,0.0
546511,0.0
546512,0.0
546513,0.6705
546514,0.6705
546515,0.944
546516,0.4019
546521,0.2263
546525,0.0
546527,0.0
546530,-0.765
546533,0.0
546537,0.9697
546539,0.3182
546540,0.0
546541,0.8957
546543,0.0
546546,-0.3313
546547,-0.5134
546551,-0.3485
546554,0.7824
546556,-0.956
546557,0.0
546558,-0.296
546565,-0.3612
546566,0.0
546569,0.829
546575,0.9676
546578,-0.7096
546582,0.504
546585,0.4404
546587,-0.7248
546588,0.0635
546589,0.7249
546590,0.0
546591,0.8779
546593,0.5574
546597,0.1154
546598,0.7506
546599,0.5023
546600,0.0
546608,0.3274
546609,0.0
546610,0.3034
546615,0.9763
546619,0.0
546621,0.5719
546625,0.4404
546626,0.9661
546627,0.3604
546631,0.8818
546632,-0.3695
546635,0.2382
546636,0.6946
546637,-0.0387
546639,0.0726
546640,0.8609
546643,0.6072
546646,0.6553
546655,0.9592
546656,0.5851
546657,0.0
546660,0.6604
546661,-0.8752
546667,0.944
546681,-0.4678
546696,0.9901
546699,0.5792
546701,0.4215
546706,-0.3313
546707,0.9937
546708,0.0
546709,0.8033
546710,0.1779
546712,0.4995
546713,0.4404
546717,-0.7096
546718,0.3291
546721,0.9313
546723,0.9372
546725,0.8779
546731,0.9067
546733,-0.2444
546739,0.126
546740,0.6369
546741,0.9562
546744,0.8979
546745,0.0
546746,0.1154
546751,0.1901
546753,0.0
546754,0.3578
546755,0.6476
546756,0.7177
546759,-0.1511
546760,0.0
546764,-0.5477
546766,0.9401
546774,-0.2732
546775,0.3736
546776,0.3736
546778,0.6369
546783,0.9968
546784,0.0772
546785,-0.079
546786,0.743
546788,0.944
546790,0.0
546792,0.9432
546797,0.4199
546798,0.9712
546802,0.9222
546803,-0.168
546804,-0.7553
546806,-0.2714
546811,0.0
546813,0.7574
546816,0.9516
546821,0.25
546822,0.9979
546826,0.0
546828,0.8304
546829,0.4019
546838,-0.7096
546841,0.9825
546849,0.6553
546852,0.976
546853,0.8243
546855,0.3182
546857,0.7988
546860,-0.7184
546862,0.8794
546864,0.0
546868,0.4871
546871,0.4215
546875,0.4588
546877,0.4215
546878,0.3182
546879,0.6671
546880,0.833
546881,0.6486
546883,0.9554
546892,-0.0772
546902,-0.5499
546903,0.9013
546905,0.9013
546906,0.9984
546908,0.9378
546910,0.4199
546911,0.4199
546913,0.944
546916,0.594
546918,0.8558
546921,0.0
546925,0.0
546926,-0.9517
546927,0.9968
546930,0.9686
546932,-0.3818
546933,0.8674
546934,0.2787
546936,-0.2732
546941,0.8516
546942,-0.264
546943,0.8973
546949,-0.4215
546962,0.9308
546963,0.4215
546964,0.4215
546975,0.4588
546986,0.8555
546989,0.9027
546991,0.6966
546993,-0.7096
546994,0.4404
547001,0.5027
547004,-0.9028
547007,0.9714
547010,0.9769
547014,0.3612
547015,0.9954
547023,-0.2023
547026,0.5499
547036,0.4588
547037,-0.4404
547043,-0.3899
547046,0.9504
547048,0.0
547050,0.3527
547053,0.9823
547054,0.8788
547056,-0.8541
547057,0.4404
547058,0.8946
547060,0.0
547061,-0.3527
547066,-0.6542
547069,0.3182
547072,0.3094
547087,0.0
547089,0.0
547092,0.944
547094,0.8908
547099,0.2617
547104,0.0
547106,0.5106
547124,0.8481
547151,0.7717
547152,-0.3313
547154,0.9601
547155,0.8251
547156,0.4908
547157,-0.2382
547161,0.8887
547163,-0.7096
547166,-0.4019
547169,-0.9813
547173,0.5859
547175,0.943
547176,0.128
547177,0.9406
547181,0.0
547182,0.9912
547192,-0.1926
547193,0.6486
547197,-0.4409
547199,-0.0516
547200,0.7513
547203,-0.3094
547212,0.4939
547215,0.25
547233,0.6597
547234,0.9884
547238,0.6705
547240,0.2382
547243,0.0
547244,0.8645
547247,0.7606
547248,0.6531
547249,-0.3384
547250,0.5941
547252,-0.3089
547253,-0.4019
547254,0.0
547256,0.0
547265,0.944
547266,0.5697
547268,-0.6072
547269,0.5764
547272,0.0
547277,0.4404
547280,0.6705
547281,-0.5267
547283,-0.6546
547285,0.836
547287,0.2263
547291,-0.2023
547303,-0.2083
547309,-0.3049
547310,-0.5903
547313,0.8689
547314,0.6757
547316,0.8689
547317,-0.3313
547319,0.4857
547322,-0.7005
547325,0.9381
547327,0.0
547329,0.0
547333,-0.7096
547335,0.9835
547338,0.0
547344,-0.4543
547353,-0.296
547354,0.4778
547359,0.2732
547365,-0.7853
547366,0.0
547367,0.8037
547368,0.431
547375,0.0
547376,-0.481
547392,0.0
547397,0.4337
547399,0.3612
547400,0.2278
547404,-0.7149
547407,0.0
547408,0.9705
547409,0.0
547410,0.0
547413,0.4767
547414,0.6597
547415,-0.5709
547416,0.6369
547420,-0.9104
547422,0.6652
547427,0.6369
547428,0.3939
547430,0.5661
547431,0.9633
547433,0.944
547440,0.9724
547449,0.9979
547451,0.5707
547453,0.533
547455,0.0
547458,0.9183
547460,0.7469
547461,0.0
547466,0.8201
547467,0.4939
547469,0.7476
547472,0.8364
547474,0.0
547480,0.6124
547481,0.0
547485,0.4215
547486,0.9668
547487,0.1027
547488,-0.3313
547491,0.2263
547496,0.0
547499,-0.0887
547500,0.8422
547501,0.4023
547502,0.554
547503,0.2319
547505,0.0
547507,0.4678
547512,0.0
547513,-0.7096
547520,0.489
547521,0.6184
547522,0.3071
547525,-0.8643
547529,0.0
547530,0.9531
547535,0.0772
547536,0.0
547539,0.0507
547544,0.4215
547550,0.0772
547551,-0.594
547552,0.7096
547553,0.4926
547556,0.0
547561,0.7684
547565,0.3182
547569,0.3182
547573,0.9037
547575,0.9037
547578,0.8402
547585,0.7906
547590,0.5661
547591,0.5228
547594,0.7901
547598,0.0
547599,0.7377
547609,0.2062
547612,0.6369
547619,0.5859
547620,0.5859
547622,0.3612
547625,-0.1045
547628,-0.594
547630,0.7906
547632,0.944
547643,-0.6249
547644,0.8462
547647,0.0
547648,-0.5574
547650,-0.9642
547653,0.63
547663,0.3182
547666,-0.4857
547670,0.4939
547671,-0.5591
547676,0.0
547679,0.6805
547680,0.8597
547681,0.7096
547685,0.9201
547686,0.6825
547689,0.6786
547691,-0.3313
547693,0.2023
547696,-0.3612
547699,0.9937
547700,-0.4501
547701,0.7757
547702,-0.3049
547711,-0.7096
547712,-0.5729
547713,-0.2962
547715,-0.3899
547716,0.0
547728,0.0
547740,-0.9655
547744,0.986
547746,0.644
547747,0.755
547748,0.5423
547749,-0.1139
547750,-0.4404
547751,0.0
547752,0.418
547756,-0.1431
547758,0.836
547759,-0.2937
547767,0.7416
547769,-0.6418
547770,-0.2016
547771,-0.6465
547772,0.6767
547775,0.0
547776,0.9918
547777,0.34
547778,0.2263
547780,0.0747
547781,-0.85
547783,0.0516
547784,0.7431
547794,0.0
547796,0.0
547800,0.0
547801,-0.5719
547805,0.6792
547807,0.7724
547810,0.0772
547815,0.6808
547817,0.6886
547818,0.0
547820,-0.2681
547821,0.944
547822,0.6369
547830,0.3939
547834,0.5859
547836,-0.9509
547837,0.9743
547840,0.0
547841,0.9083
547844,0.3853
547847,0.6476
547850,0.0
547851,0.3415
547853,0.9731
547855,-0.6597
547859,0.6994
547867,0.5859
547870,0.0
547872,0.4019
547873,-0.9642
547876,-0.3313
547882,-0.7096
547883,0.9524
547885,0.1779
547886,0.8729
547891,0.9276
547897,0.9615
547898,0.8481
547901,0.0
547903,0.9176
547904,-0.2263
547907,0.9325
547909,0.9295
547916,-0.3291
547917,0.0
547919,0.7351
547925,-0.7364
547932,0.9813
547935,0.6966
547936,0.34
547939,0.1779
547940,0.7845
547941,0.624
547944,0.0
547953,0.6553
547954,0.944
547956,0.0
547957,0.0
547960,0.0
547962,-0.3048
547963,0.0
547967,-0.3484
547971,0.0
547972,0.9937
547973,0.4199
547974,0.8541
547975,-0.7138
547977,0.4404
547978,0.4404
547979,0.0
547985,-0.5267
547993,-0.128
547995,0.0
547999,0.8891
548004,0.8338
548005,0.555
548007,0.0258
548012,0.0
548014,-0.7096
548018,-0.9001
548021,0.4215
548025,0.0
548027,0.6906
548032,0.7839
548034,0.9536
548037,-0.4404
548039,0.9805
548042,0.8792
548044,-0.9336
548048,0.3182
548052,0.68
548056,0.4933
548058,0.8342
548059,0.6124
548062,0.8047
548064,0.9044
548066,0.1125
548067,0.5574
548070,0.9872
548075,-0.422
548076,0.97
548077,0.8934
548081,-0.0644
548090,0.4811
548098,0.944
548100,0.3899
548102,0.91
548104,0.0
548115,0.7089
548117,0.7783
548118,0.0
548119,-0.4019
548124,0.8674
548130,0.0
548131,0.0
548132,0.0
548133,0.0
548139,0.4003
548140,0.9407
548144,0.4423
548145,0.0
548146,0.4019
548147,0.4854
548152,-0.7416
548154,0.2023
548155,0.9585
548156,0.8403
548158,0.868
548159,0.4588
548163,0.0
548167,0.9888
548169,0.9484
548171,-0.7096
548173,0.6369
548174,-0.5803
548178,0.2732
548179,0.0
548182,0.8652
548187,0.8313
548189,0.4871
548193,0.6295
548194,-0.1779
548195,0.7509
548199,-0.6486
548203,0.6124
548204,0.9129
548205,0.846
548207,-0.4019
548208,0.888
548209,0.75
548210,0.0
548214,-0.2406
548216,0.9633
548218,0.3429
548219,0.2846
548220,0.0
548221,0.9698
548222,0.0
548224,0.9922
548225,-0.2287
548231,0.0
548234,-0.163
548236,0.3818
548237,0.8172
548239,-0.2023
548242,0.4871
548250,0.9893
548252,0.0
548253,0.2732
548260,0.6369
548261,-0.6187
548262,-0.2023
548266,-0.34
548270,0.0
548272,0.0
548274,0.3612
548275,0.0
548276,-0.9333
548277,0.9448
548283,-0.8159
548288,0.0
548292,0.7184
548293,0.944
548294,0.8663
548295,0.3485
548300,0.4215
548303,0.8353
548306,0.4199
548308,0.3313
548315,0.9052
548317,0.8126
548318,0.4329
548321,0.5562
548323,0.5927
548327,0.4746
548331,-0.9245
548332,0.9622
548333,0.0
548337,-0.1779
548341,0.3313
548342,0.8316
548352,-0.2905
548353,-0.3313
548355,-0.5108
548360,0.4939
548361,0.0
548364,0.4939
548369,0.8481
548370,0.0
548376,-0.9925
548379,-0.7096
548382,0.3919
548384,0.4329
548385,0.7845
548395,0.6948
548401,-0.6124
548405,0.0
548409,0.9783
548410,0.0
548421,0.5609
548434,0.7446
548443,0.4404
548445,0.8332
548449,0.3382
548450,0.9371
548451,0.9326
548453,0.2732
548458,-0.3952
548463,0.7184
548465,0.4939
548474,0.6958
548477,0.0
548480,-0.296
548485,0.0129
548487,0.0
548488,-0.5267
548489,0.0
548496,0.3182
548497,0.4329
548499,0.4939
548500,0.4019
548502,0.944
548506,0.9145
548507,0.4215
548511,-0.8304
548514,0.3955
548517,0.9602
548518,0.0
548526,0.928
548529,0.0
548531,-0.6728
548532,0.9139
548536,-0.8632
548537,0.0
548539,0.0
548558,0.7712
548562,0.8955
548566,-0.2185
548568,0.9956
548573,0.6119
548574,0.212
548577,0.0
548581,0.7387
548583,0.0
548584,-0.3313
548586,0.0
548587,0.5859
548588,0.0
548589,-0.3291
548591,-0.7096
548597,-0.4767
548600,0.9909
548601,0.0971
548602,0.7845
548603,0.0772
548606,0.0
548607,0.9428
548612,0.8957
548613,-0.2481
548620,0.9169
548621,0.9231
548628,0.9953
548633,-0.1531
548634,-0.496
548636,0.3612
548643,0.3129
548645,0.9652
548648,0.1154
548649,0.8572
548650,0.0
548651,-0.3291
548653,0.3188
548655,0.903
548658,0.8887
548660,0.762
548661,-0.2263
548666,0.2869
548668,0.0
548669,0.4767
548671,0.0
548672,0.2263
548675,-0.6717
548681,0.8871
548684,0.0
548688,0.944
548689,0.2023
548694,0.0516
548697,0.0
548699,0.0
548701,0.6476
548702,0.3612
548705,0.9796
548712,0.1877
548718,0.4199
548723,0.6597
548724,0.5007
548731,0.836
548732,0.9583
548737,0.5563
548738,0.6239
548739,0.7154
548742,0.0
548746,0.0
548747,0.8929
548748,0.9236
548749,0.9583
548750,-0.5859
548751,-0.7797
548752,0.6416
548753,-0.3313
548761,0.0
548762,-0.7096
548764,0.976
548767,0.0
548769,0.9559
548775,0.5994
548777,0.5187
548778,0.9835
548780,0.6966
548786,-0.5267
548791,0.9819
548796,0.7936
548806,0.3775
548807,0.3775
548808,0.7843
548809,-0.9433
548813,0.4249
548816,0.0
548819,0.0
548821,0.8934
548826,0.6369
548827,0.7399
548829,0.9309
548842,-0.5931
548843,0.9451
548846,0.9818
548849,-0.7888
548850,0.6169
548854,-0.4798
548856,0.7579
548864,0.4779
548868,0.7777
548870,0.998
548874,0.0
548879,0.944
548880,0.1531
548886,0.936
548889,-0.1375
548890,-0.7692
548895,0.0
548896,0.6797
548898,0.0
548899,-0.8176
548901,0.301
548902,0.296
548912,-0.9427
548914,0.9687
548917,0.8848
548918,0.34
548919,0.163
548923,-0.7269
548925,0.0
548926,0.0
548927,0.0
548933,0.6249
548935,0.5562
548937,-0.3313
548938,0.2263
548941,0.0
548942,0.4588
548949,-0.9803
548950,0.8078
548953,-0.7096
548956,0.9014
548957,0.4019
548958,0.9014
548961,0.901
548964,0.8832
548969,0.7685
548970,0.1376
548975,0.9605
548978,0.4939
548982,0.5023
548984,0.4767
548985,-0.0516
548993,-0.4883
549000,0.8148
549004,0.4574
549006,0.6124
549009,-0.0772
549011,0.8442
549019,0.6541
549026,0.9717
549030,-0.9857
549031,0.8591
549033,0.8169
549037,0.944
549043,-0.1123
549044,0.0
549045,0.9411
549048,0.8658
549049,-0.5434
549051,0.5502
549054,-0.2533
549071,-0.3313
549072,0.9122
549074,0.0
549076,0.6369
549077,0.9217
549078,0.9042
549082,-0.8754
549084,0.394
549088,0.901
549091,-0.7096
549092,0.1779
549096,0.6369
549097,0.0946
549099,-0.942
549102,-0.3382
549108,0.1779
549110,0.0
549112,0.5591
549113,0.0772
549117,-0.3887
549120,0.0
549126,-0.8386
549130,0.8321
549131,0.78
549133,0.0
549134,0.4515
549135,0.0
549137,0.7425
549139,0.8658
549144,-0.0634
549156,0.9811
549163,0.4926
549164,-0.1226
549165,0.7193
549166,0.6652
549168,0.9273
549172,-0.4215
549174,0.0
549179,0.6082
549180,0.25
549181,-0.5007
549186,0.944
549189,0.0
549190,-0.904
549191,0.8742
549195,0.4404
549204,0.9852
549207,-0.8402
549212,-0.1326
549214,0.1053
549215,0.9877
549217,0.3612
549218,-0.7579
549221,0.8126
549222,0.9705
549223,0.2732
549224,0.9705
549225,-0.7627
549226,0.8466
549229,0.5118
549233,0.1635
549237,-0.0446
549238,-0.7096
549239,0.0878
549240,0.8555
549246,0.9211
549247,-0.6586
549248,0.8074
549250,-0.7684
549252,0.4754
549254,0.6662
549256,-0.7624
549265,0.802
549267,0.5719
549268,0.4404
549270,0.6808
549271,0.0
549272,0.9133
549273,0.1779
549277,0.0
549278,0.9218
549279,0.4019
549280,0.4019
549281,0.0
549283,0.891
549284,0.4215
549286,0.2714
549287,0.9687
549290,0.2523
549291,0.8205
549292,0.4404
549294,0.6113
549295,0.6888
549300,0.3507
549303,-0.4793
549306,0.1625
549309,0.6124
549311,0.0
549312,0.9895
549316,0.0
549318,0.7964
549321,0.5883
549322,0.944
549327,0.8807
549329,0.9401
549337,-0.5441
549347,0.0
549350,0.8674
549355,0.2937
549357,0.0
549363,0.5719
549370,0.4404
549371,0.0
549374,0.9509
549383,0.747
549385,0.0
549386,-0.1779
549389,0.4329
549392,0.0094
549393,0.9695
549396,0.6481
549399,-0.3984
549406,0.9244
549408,0.0
549409,0.0
549413,0.4287
549414,0.6124
549420,0.128
549421,0.4939
549422,0.0
549425,0.0
549430,0.8237
549431,-0.3637
549435,-0.4927
549437,-0.0516
549438,0.0
549439,0.4404
549441,0.1513
549442,0.979
549444,-0.8573
549447,-0.8299
549450,0.4019
549451,0.4215
549452,0.4588
549453,0.0
549454,0.8823
549459,0.4926
549461,0.0
549463,0.3919
549467,0.2942
549470,-0.7096
549472,-0.3313
549474,0.4404
549483,0.296
549484,0.8718
549485,0.9393
549488,0.9151
549490,-0.5423
549491,0.0
549492,0.0
549496,0.0
549499,0.6249
549501,-0.4337
549517,-0.5106
549520,-0.4019
549522,-0.6808
549527,0.8519
549531,0.9136
549532,0.6249
549533,-0.163
549534,0.0
549542,0.7096
549544,0.9268
549545,-0.3899
549549,-0.9136
549550,0.0258
549551,0.0
549552,0.6261
549554,0.0
549555,0.9211
549557,0.0
549559,-0.685
549564,-0.8356
549566,0.3612
549567,0.6497
549568,0.4939
549569,0.8112
549575,-0.4251
549577,0.0
549580,0.7393
549582,0.6369
549583,0.7184
549587,0.7841
549588,-0.4033
549589,0.5948
549591,0.2023
549593,0.7263
549600,0.25
549601,-0.7752
549607,0.0
549608,0.4215
549613,0.0
549614,0.8834
549617,0.1682
549618,0.0
549619,0.3818
549622,-0.743
549623,0.876
549628,-0.2905
549629,0.9869
549630,-0.296
549633,0.2003
549634,0.7783
549638,0.4953
549639,0.6808
549643,0.944
549644,0.2263
549648,-0.0258
549650,0.765
549652,0.933
549656,0.2023
549664,0.5028
549667,0.4767
549668,0.5927
549671,0.9403
549677,0.0
549681,-0.5483
549682,0.0
549686,0.713
549691,0.2263
549694,0.0
549696,0.0
549700,0.0
549702,0.0
549705,0.0
549706,0.2584
549722,0.7351
549723,0.0
549725,0.951
549726,0.0
549729,0.0
549735,0.9933
549740,0.0
549742,0.0
549744,-0.4199
549746,0.7964
549747,-0.7303
549748,0.8519
549750,-0.0387
549755,-0.168
549756,0.0
549758,0.1027
549761,0.4588
549765,0.0
549768,0.4019
549769,0.9177
549773,-0.1027
549779,0.8767
549780,-0.7096
549783,-0.3182
549786,0.5877
549799,0.6124
549803,0.0
549804,0.0757
549805,0.6946
549809,0.128
549814,0.8074
549815,0.9136
549817,0.0
549818,0.6597
549828,0.6767
549831,0.7324
549832,0.9789
549834,0.9789
549836,0.0
549840,-0.6527
549842,0.902
549844,0.7895
549851,0.795
549854,0.0
549858,-0.8092
549860,0.9501
549861,-0.5574
549868,-0.4215
549870,0.8904
549872,0.7076
549876,0.4404
549879,0.431
549880,0.0
549881,-0.866
549884,0.2593
549885,0.504
549887,0.5093
549890,-0.9827
549892,-0.8397
549893,0.4305
549894,-0.5106
549896,0.9579
549906,0.8793
549907,0.0
549915,0.705
549917,0.5106
549922,0.0
549924,0.3485
549925,-0.438
549932,-0.0516
549933,-0.5499
549938,0.1027
549941,0.8321
549942,-0.5106
549943,-0.8201
549944,0.0
549949,0.0
549951,0.0
549952,0.0
549954,0.0
549956,0.0
549957,0.7608
549958,0.2263
549963,0.0
549970,-0.2263
549971,0.2263
549978,-0.0644
549979,0.6597
549982,-0.0191
549987,-0.8883
549988,0.9011
549989,0.9302
549990,0.0
549993,-0.1027
549996,-0.4767
550000,0.858
550001,-0.3527
550005,0.3182
550009,-0.128
550010,0.0
550011,0.6249
550012,-0.5719
550013,-0.128
550015,-0.0963
550018,0.8694
550025,0.9758
550028,0.5719
550029,0.9209
550031,0.7269
550034,0.944
550035,0.3313
550038,0.0
550041,-0.838
550042,-0.4512
550044,0.4404
550049,-0.6029
550053,0.5927
550060,0.9744
550062,0.3182
550066,0.9161
550068,0.8074
550069,0.7184
550070,0.0
550071,0.0
550072,0.6222
550080,0.0
550082,0.0
550083,0.0
550084,-0.9266
550085,0.9635
550091,0.2732
550092,0.3832
550093,-0.1858
550097,0.2023
550101,0.0
550106,-0.163
550108,0.4504
550109,0.0
550112,0.7697
550113,0.4588
550114,0.0
550115,0.0
550116,0.9155
550117,0.0129
550125,0.865
550129,0.8797
550133,0.3377
550134,0.6486
550135,0.9459
550138,0.5914
550142,-0.7303
550143,-0.7303
550145,-0.3131
550155,0.6073
550156,-0.8373
550159,-0.7096
550160,0.3564
550167,0.0
550168,0.0
550181,0.9814
550183,-0.4776
550186,-0.2732
550188,0.0
550197,0.0
550205,0.1179
550206,0.8655
550211,0.8202
550213,0.9851
550218,0.4102
550227,0.7844
550232,-0.4871
550237,0.7844
550240,-0.4723
550242,0.6486
550245,0.8908
550246,0.0
550248,0.0
550251,-0.3956
550253,0.6369
550255,0.9253
550258,0.3182
550261,0.6359
550262,0.765
550266,0.4357
550269,0.7717
550274,0.2477
550277,-0.6124
550280,0.1531
550282,-0.2263
550283,-0.4386
550284,-0.1695
550289,0.8955
550290,0.4588
550291,-0.7096
550292,0.0
550293,0.9145
550294,0.6072
550301,0.8738
550303,0.3035
550304,0.0
550305,0.0
550309,0.0
550310,0.0
550313,0.4926
550314,0.0
550319,0.3342
550320,0.7345
550325,0.7707
550326,0.9879
550327,0.6335
550328,0.0
550329,0.0
550334,0.4939
550335,0.0
550337,0.2289
550339,0.7184
550340,0.7717
550341,0.7731
550342,0.9409
550345,0.0
550347,0.0
550348,0.9008
550350,0.7512
550351,0.2584
550356,0.944
550357,0.154
550358,0.9662
550366,-0.3182
550372,0.2263
550376,0.987
550380,0.8779
550382,0.5719
550388,-0.5204
550391,0.9091
550398,0.264
550403,-0.168
550404,0.7345
550406,0.5719
550411,0.5106
550413,0.8277
550420,0.8442
550426,0.0
550427,0.3094
550428,-0.7922
550434,0.4208
550435,-0.3804
550443,-0.6808
550444,-0.6808
550445,0.6626
550447,0.5244
550448,0.6369
550450,-0.4497
550451,0.9013
550452,-0.7774
550453,0.9605
550459,-0.7096
550463,0.0
550465,0.8786
550467,-0.3818
550468,0.5975
550469,0.3919
550471,0.4939
550472,-0.5053
550478,0.743
550481,-0.0882
550482,0.4404
550485,0.866
550487,0.8674
550488,0.7993
550490,0.5927
550493,0.6879
550494,0.0
550503,-0.4767
550510,0.0
550512,0.0
550515,0.9822
550517,0.628
550518,0.8126
550519,0.9955
550522,0.3612
550523,-0.6997
550530,-0.1531
550533,0.6369
550534,-0.2411
550535,0.7494
550537,0.8777
550539,-0.8377
550540,-0.5927
550542,0.0609
550543,0.5499
550546,0.7278
550548,0.9458
550549,0.4767
550550,0.8205
550553,0.0
550556,0.9457
550560,-0.126
550561,-0.4838
550562,0.9877
550563,0.4357
550567,0.4019
550568,0.5994
550569,0.5994
550570,0.6597
550571,0.9926
550573,0.0
550578,0.8146
550582,0.9959
550583,0.0367
550585,0.6553
550586,0.6229
550592,0.4939
550596,-0.6486
550597,0.944
550612,0.7137
550617,0.9516
550618,0.4939
550621,0.0
550626,0.5499
550632,0.9733
550634,-0.7922
550638,0.0
550639,0.2263
550645,0.9611
550647,-0.3612
550649,-0.3182
550655,0.9117
550657,0.7882
550659,-0.3182
550660,0.0
550663,0.8732
550664,0.0
550665,0.0
550668,0.899
550670,-0.7096
550671,0.8335
550677,0.0422
550680,0.9627
550682,-0.8735
550688,0.594
550689,0.9431
550690,0.7657
550693,0.7003
550694,0.5859
550695,0.4939
550699,0.1779
550700,0.9402
550701,0.7588
550702,0.0
550704,0.3182
550705,0.9868
550711,0.6124
550716,0.9787
550718,0.0
550721,0.2617
550722,0.34
550728,0.907
550729,-0.8782
550730,0.296
550731,0.0
550732,0.9617
550733,-0.8481
550734,0.7964
550735,-0.8481
550736,0.9111
550742,0.7757
550745,0.0
550751,-0.6597
550754,-0.6523
550756,0.2247
550758,0.7925
550761,0.4201
550766,0.3382
550770,0.9717
550772,-0.438
550773,0.8638
550775,-0.1926
550778,0.0
550783,0.0276
550787,-0.4696
550789,-0.3919
550792,0.0
550793,0.8772
550794,0.4857
550795,-0.5574
550798,-0.4255
550799,0.8622
550802,0.7053
550805,0.944
550808,0.8519
550809,0.722
550816,-0.5574
550818,0.8573
550819,0.8087
550826,-0.422
550827,0.3595
550829,0.9081
550830,0.3595
550831,0.2263
550833,-0.5574
550835,-0.296
550837,0.09
550842,0.8892
550849,0.5927
550850,0.8729
550853,0.6586
550856,0.0
550859,0.7351
550862,-0.4888
550863,0.0
550867,-0.7096
550876,0.7177
550880,-0.6858
550881,0.9887
550883,0.714
550884,0.6331
550885,0.0
550887,0.8588
550888,0.7351
550890,0.0
550895,0.3747
550896,0.6486
550897,0.5719
550898,0.3506
550899,0.4169
550901,0.4404
550904,0.9928
550905,0.5805
550907,0.9016
550910,-0.4305
550911,0.4393
550912,-0.2484
550914,0.0
550915,0.2023
550916,0.9542
550917,0.0
550919,0.0
550920,0.6696
550921,0.0
550923,0.5023
550924,0.8796
550926,0.9213
550927,-0.2263
550928,0.0
550929,0.931
550931,0.8437
550933,0.2047
550936,0.915
550937,0.9207
550938,0.25
550939,0.9781
550940,-0.5859
550943,0.9611
550945,-0.6486
550947,0.9189
550948,0.0
550949,0.0
550953,0.0
550954,0.9274
550956,0.0
550958,0.7774
550959,-0.7399
550960,-0.1531
550961,0.6369
550962,0.2263
550963,0.4019
550965,0.0
550973,0.3716
550974,0.7003
550977,-0.0566
550979,0.8176
550980,0.8042
550981,0.944
550983,0.6767
550989,0.4019
550990,0.791
550992,0.9857
550994,0.0258
550997,0.4926
550998,0.8631
551000,-0.6322
551004,0.2263
551006,0.6337
551008,0.9775
551012,0.8177
551016,0.8846
551019,0.8674
551020,0.8441
551024,0.8201
551028,0.0
551029,0.922
551031,0.6114
551035,0.0
551036,0.8442
551042,-0.7394
551044,0.9996
551048,0.8205
551055,-0.5719
551064,-0.6847
551069,0.4019
551083,0.8338
551088,0.3685
551091,0.949
551101,-0.7096
551102,0.2732
551105,0.5719
551106,0.3612
551107,-0.3182
551109,-0.431
551114,0.2732
551125,0.8519
551132,0.0
551138,-0.1779
551140,0.8201
551141,-0.8869
551145,0.893
551147,-0.3612
551148,-0.4767
551149,0.0
551151,-0.5719
551152,0.1027
551155,-0.4329
551157,-0.7199
551161,0.9924
551163,0.3078
551166,0.7089
551171,0.0
551175,0.7165
551176,0.7882
551178,0.8248
551180,-0.533
551183,0.3612
551186,-0.3355
551187,0.6486
551191,-0.0516
551192,-0.3094
551194,-0.4122
551195,0.6544
551196,0.168
551197,-0.3812
551200,0.9194
551203,0.8745
551206,0.9426
551207,0.4404
551208,0.7958
551209,0.0
551210,-0.431
551211,0.2263
551216,-0.4302
551222,-0.6597
551229,0.7149
551232,-0.9538
551239,0.9896
551244,0.5994
551245,0.4411
551249,0.6428
551251,0.944
551255,0.6272
551256,0.1695
551258,0.0258
551260,0.9069
551261,-0.114
551264,0.7142
551266,0.8655
551267,0.8863
551269,0.0
551271,0.9142
551273,0.9861
551276,0.5859
551279,-0.202
551282,0.6293
551283,0.937
551289,0.9336
551296,0.0
551297,0.7906
551298,0.0
551301,0.2732
551304,0.0
551306,0.4515
551307,0.7088
551309,0.0
551312,0.8555
551316,-0.9799
551320,0.0
551326,0.9719
551328,0.8767
551331,0.9687
551336,-0.3182
551337,0.2263
